"review","sentiment"
"este libro como todos los demas que me he leido de esta serie me ha encantado porque refleja una realidad que al mismo tiempo es fantasia creo que es lo que esta ocurriendo actualmente a nivel de politica y a la vez me parece una historia de amor preciosa entre america y aspen y america y maxon y me ha hecho entender un poco mas lo que esta sucediendo en estos momentos al mundo politicamentela tecnica de la seleccion me parece bien aunque yo si fuera la princesa preferiria no hacerlo referiria encontrar el amor de mi vida de una forma libre y no a partir de 35 candidatos pero al fin y al cabo la historia esta muy bienyo se la recomendaria a todo aquel que le gustaran las historias romanticashe empezado a leer esta serie gracias a unas compañeras de clase ya que estaban todo el rato hablando sobre estos libros al final decidi leer el primero pero despues ya no pude desengancharme de la seleccion","1"
"pense que vendria mas grande la letra es pequeña pero aun asi creo que el formato me ayudara a leerlo rapidoestoy deseando leer lo que una vez empece en pdf","1"
"el libro llego en perfectas condiciones  fue para un regalo y le encanto  nos dijo que el libro era fantastico y muy entretenido ","1"
"el libro lo he comprado para mi hija en principio le esta gustando pero todavia no lo ha acabado tiene pocas paginas pero la letra es bastante pequeña","0"
"me ha gustado mucho este libro tanto que ya me he visto obligada a comprar al menos los dos siguienteses una historia que puede sonar tipica en algunos puntos y previsible en otros pero me da que al ser una saga de 5 libros habra bastantes sorpresascomo puntos fuertes destaco que es de muy facil lectura y engancha desde el principio la autora tiene una forma de escribir que se hace muy amena y llevaderay que decir de la portada es divinasi quereis una lectura romantica pero no empalagosa entretenida y que no implique mucho esfuerzo os gustara la seleccion","1"
"me encanta este libro  ha sido una mezcla de todo lo bueno que puede tener un libro  me comprare los siguientesmerece la pena","1"
"es el primero y el menos predecible","1"
"muy entretenido y divertido es una lectura ligera enamorada de los personajes y con ganas de leer las siguientes entregas","1"
"le compre el libro a mi mejor amiga porque yo lo lei y me encanto te lo recomiendo muchoo lectura facil rapida un cumulo de sensaciones en cada pagina asombroso llego super bien y rapido","1"
"es un libro que te engancha desde el primer momento esta muy bien escrito y merce la pena totalmente","1"
"este libro es una mezcla entre los juegos del hambre por el tema de los distritos o castas que son unas mas pobres que otras tambien por el trio amoroso etc y la bella durmiente de disney por el tema de que la chica al principio no quiere nada del principe etc y me parece sorprendente lo mucho que me ha gustadoeste libro desde luego no es para todo el mundo no todos sabrian apreciarlo por eso lo recomiendo a chicas o chicos a los que les atraiga la idea de mezclar el amor la lucha las injusticias y la politica en un mismo libroen definitiva una mezcla entre los juegos del hambre y la bella durmiente","1"
"me cogi los tres libros porque lei en las reseñas que eran los mejores y sin duda tienen razon me encantan todos muy recomendados","1"
"esta es una novela dirigida a un publico adolescente femenino yo no la he leido sino que la compre para que mi hija tubiera lecturas en verano que pudieran competir con las tentaciones de wassapp y facebook en ese sentido el relato es un exito y mi hija no pudo parar de leerla desde el momento en que la comenzo la protagonista es una joven con la que es facil identificarse y el argumento tiene aspectos que recuerdan a alguno de los cuentos de hadas de la infancia ademas pertececiendo al genero de la ciencia ficcion la novela transmite un mensaje sobre la sociedad actual que da para reflexionesconversaciones y charlas posteriores a la lecturapor lpo tanto la recomiendo sin reparos para el tipo de publico al que va dirigido","1"
"es entretenido en mi opinion algunos fallos de redaccion pero te anima a seguir leyendo y a desconectar los personajes son interesantes","0"
"es un libro de bolsillo con tapa blanda y letra un poco pequeña es un regalo para una niña de 13 años que quiere leerlo lo eligio ella porque habia oido hablar de el","1"
"reconozco que la portada me cautivo buen trabajo a quien la creo y que la introduccion de la historia pesco mi yo interior llamo mucho mi atencionesta obra me atrapo ha conseguido aflorar muchos sentimientos en mi lo que provoco que no pudiera parar de leeracostarme tarde leer aqui o alla en cualquier ocasion ha sido todo un placerbuen trabajo mis felicitaciones a la escritora","1"
"lo compre para mi hija y empece a leerlo yo y es una pasada no queria parar de leer me e comprado el de elite el segundo y ya voy por la mitad me encanta y es muy facil de leer hacia tiempo k no me conquistaba tanto una saga de libros","1"
"entretenida la forma en la que escribe la autora hace que te metas en librome ha gustado y seguire leyendo la historia","1"
"pedido recibido bien empaquetado y a tiempo novela risa facil de leer como pero le pondria al libro es que el tipo de letra es muy pequeño","1"
"a mi hija de 15 años le ha encantado","1"
"es el tipico libro que engancha y se lee rapido se le podria sacar mas jugo a la historia y a los personajes pero si buscas pasar el rato està bien","1"
"el libro me llego antes de lo previsto y en perfecto estado sin ninguna esquina doblada ni nada por el estilo es una hermosa y ligera edicion de bolsillo estoy deseando empezar a leer esta intrigante saga de libros","1"
"lo encontre por casualidad por que lei que netflix adaptara las peliculas y despues de leer el primero me gusto mucho a por el siguiente  es perfecto para lectoras jovenes que les gustaron after los juegos del hambre etc","1"
"buena historia entretenida para pasar el rato","1"
"lo compre porque mucha gente lo recomendaba y me sorprendio","1"
"uno de los libros que mas me ha enganchado sin duda alguna me parece un libro muy completo y que una vez que empiezas a leer no puedes parar ademas aunque es una coleccion bastante larga ya que cuenta con 9 libros se pueden leer en un dia ya que es una lectura amena y divertida sin duda los recomiendo al 100% aunque a decir verdad recomiendo mejor los libros de bolsillo puesto es una coleccion muy grande y cuestan bastante menos","1"
"que ganas tenia de leerlo me encanta","1"
"hace unos meses fue kindle flash del dia al leer el resumen en amazon no me interesaba pero por el precio y al leer comentarios por internet me decidi a comprarlo sin ninguna duda uno de los mejores que he leido este año dentro de libros juveniles y de romanceslo recomiendo al 100% ahora a tener en cuenta es una trilogia algo que no sabia y tal y como acaba esta primera parte creo que habria preferido leerlo justo antes de la segunda parte y no quedarme unos meses con la intriga de como continuaba","1"
"la seleccion es un libro en el cual desde el primer momento te sientes muy unida a america la protagonista una chica humilde con sueños y ganas de libertad una novela en la que la sociedad separa por numeros y como hoy siempre hay gente que mira por encima del hombro una novela romantica enternecedora y que no podras dejar de leer hasta llegar al final ya estoy esperando con ansia el segundo libro que seguro que no defrauda","1"
"letra pequeña","1"
"espectacular me ha encantado esta primera parte me lo he leido en 3 dias y el segundo y el tercero tambien buen argumento buenos personajes buena trama y dialogos me ha encantado  hacia tiempo que no me gustaba tanto una historia","1"
"lleno de cliches pero se puede leer facilmente","1"
"el libro es tal cual se describe con tapa blanda y de bolsillo pensabamos que iba a tener mas hojas","1"
"mi hija se leyo en 5 dias toda la colecciony normalmente tengo que pelearme con ella para que leaes una novelita rosa muy tierna","1"
"el libro se uso para regalo  por lo tanto yo espero que al beneficiario le haya gustado al fi  y al cabo fue una peticion del interesado que me dijo se lo buscara","1"
"lo compre para regalarselo a mi sobrina llego en perfecto estado","1"
"excelente eleccion lo compre para mi hija quinceañera que no es muy dada a la lectura y se lo ha leido en 15 dias le ha encantado ahora se esta leyendo la segunda parte - la elite - y ya me ha pedido que le compre tambien el tercero asi que sin lugar a dudas ha sido todo un acierto","1"
"no puedes dejar de leerlo","1"
"no tenia muchas esperanzas en esta saga porque normalmente cuando oigo cosas muy muy buenas de algo me suele decepcionar pero no me ha gustado muchisimo se lee super rapido y por cierto es formato bolsillo","1"
"la historia me encanto y quise seguir leyendolibro de bolsillo","1"
"la entrega tuvo algunos problemas para llegar pero el producto esta muy bien cumple mis expectativas el libro lo recomiendo mucho","1"
"mi hija quedo encantada volveremos a comprar","1"
"es un libro muy bueno que a mi me hizo pasar unos dias muy bonitos leyendolo me gusto mucho la ambientacion la historia y los personajes hay uno que no me gusta tanto porque siento que hace un poco el tonto pero llego a entender desde su punto de vista porque lo hace y eso consige que no llege a cojerle rabia","1"
"al principio algo desconcertante pero luego engancha y no puedes parar de leer es un libro diferente me ha gustado","1"
"regalo acertado","1"
"bueno","1"
"yome deje llevar tan solo leyendo la sinopsis pero bastante te dice ahi es una de las mejores trilogias que puedo recomendar son la seleccion - la elite - la elegida es una distopia fantastica que a mi me cautivo yo que vosotros tambien me dejaria cautivar","1"
